clean_text,lexical_diversity,repetition_ratio,generated
numer peopl want banish elector colleg right wrong elector colleg constitut enorm reason compromis elect presid vote congress popular vote qualifi citizen process allow peopl nation say elect peopl state speak louder state elector colleg despis smartest way elect presid elector colleg requir presid transregion appeal exampl rodney solid favorit south win vote south region elector vote elect presid rodney campaign south campaign heavili north increas chanc elect state amaz result peopl want presid like nation presid huge success candid main focus swing state dont lot time state know win lose voter swing state like pay close attent campaign know decid elect voter swing state averag thought voter thought voter decid elect furthermor elector colleg kept goe favor peopl elect gore got popular vote georg busch elector vote happen parti select slate elector trust vote parti nomine trust rare betray peopl want chang elect presid popular vote like disput popular vote elector colleg tie nationwid elector vote total number vote number tremend unlik given tie elector colleg avoid problem elect canid receiv major voter cast elector colleg argu repel potenti voter canid hope carri state exampl republican california hand voter vote play big state elector vote voter presidenti elect peopl want express polit prefer peopl think singl vote decid elect elector colleg work centuri work peopl nation agre work,0.5251141552511416,0.4748858447488584,0
differ thing help ecosystem reduc car use certain studi conduct europ greenhous gas emiss result passeng car overus cours human bound resist thing make live easier altern drive car exampl car pool famili member pick buse train taxi bike matter lack altern lack help natur help support import way car usag affect live pollut place world tri impos tax fine order peopl overr car day nearrecord pollut pari enforc partial drive ban clear air global citi thing like quit obvious ecosystem worst pollut citi world beij competit pari law enforc step resolv issu citi fight pollut caus car use bogota ban million popul use car day car event day car event follow penal citizen like monetari fine dollar arrest compli method describ andrew selski program set spread countri million colombian hike bike skate took buse work car free day help rest world bring peopl closer peopl park sport center spend time ban restrict car usag cours car usag destin decreas sound terribl actual lead healthier live car road air breath pure healthi pollut peopl walk decreas heart problem obes diseas world peopl buy car compani like ford toyota honda make money run busi happen peopl readi make commit car car purchas stop produc lead better economi govern spend billion gas diesel appar mile driven person year decreas coupl year led sociologist believ pattern persist benefici implic environ negat implic car industri state car usag decreas peopl drive year young peopl buy car accord studi drive young peopl decreas expert sure drop sale decreas usag led believ peak mile driven possibl car sale accur way predict bring complet posit complet negat consequ presid obama ambiti goal chang greenhous gas emiss proven shift chang way peopl act recent studi american buy fewer car drive fewer licens year goe,0.6317567567567568,0.3682432432432432,0
dear senat elector colleg controversi simpl choic chang vote process popular vote process peopl vote direct presid choos believ consid chang elector colleg popular vote vote process reason fact half american vote believ vote count state california texa voter believ candid carri state anywherein defens elector colleg section reason winnertakeal candid campaign state think win focus swing state instead senat reason believ consid chang popular vote process half elig american popul vote elect defens elector colleg section reason believ think candid run state fact think vote actual count presid like win fact segreagationist tri corrupt vote process elector colleg john kennedi run presid segregationist tri replac democrat elector elector tri kennedi oppon upper handth indefens elector colleg section senat contrari understand like elector colleg set compromis father creat make vote equal let qualifi citizen congress word decis elector colleg section way think elector colleg fair peopl choos somewhat elector colleg elect fact anachron factor play elector colleg greatlyin defens elector colleg section elector elect trust truth peopl vote nomine honest fact got elector votesin defens elector colleg section elector vote calcul higher popular vote higher elector vote rare occurancein defens elector colleg section senat controversi winnertakeal method unfair winnertakeal method candid elect time bigger state tri ad campaign post littler state believ win campaign candid focus swing state believ luck state smaller state seventeen state candid includ rhode island south carolina voter largest media market singl campaign wrong elector colleg section fact goe candid focus larger state swing state smaller state make smaller state encourag vote candid bother come campaign senat end strong believ think chang elector colleg popular vote process voter incent vote decid win run state countri power peopl great thought run brain,0.4245614035087719,0.5754385964912281,0
generat live today car huge everyday live schoolwork hang friend realli peopl reli car hear talk walk bike way transport new era societi creat work live work elisabeth rosenth robert duffer andrew selski mindset talk car talk differ reason decreas car usag common want impli simpli like enforc read specif factual inform articl know advantag limit car usag save time busi conserv resourc vast decreas car cultur imagin bad morn woke late probabl rush door work fellow american know earli morn traffic matter head use car mayb walk rode bike easili faster reason distanc program set spread countri million colombian hike bike skate took buse work carfre day yesterday leav street capit citi eerili devoid traffic jam selski par goe peopl took step work instead car traffic jam mean waitng mean work normal time time think know road realli busi hetic place time right extra measur mayb walk home easili make faster time help environ advantag use car busi start flourish park sport center bloom citi uneven pit sidewalk replac broad smooth sidewalk rush hour restrict dramat cut traffic new restaur upscal shop district crop selski par peopl decid use car walk bike lead place near mean citi car eye catch busi walk store rush andor look interst huge benefit compani second advantag limit car usag conserv resourc major step come environ thing like enforc greener earth passeng car respons percent greenhous gas emiss europ percent carintens area unit state rosenth par damag earth prevent limit car use happen pollut earth car tailpip releas exhaust hazard problem law start limit use town citi tri come nodriv day decreas use help environ case work day nearrecord pollut pari enforc partial drive ban clear air global citi duffer par effect experi shown way think chang pari pollut decreas congest traffic smog creat car stop coupl day unbeliev know happen limit final clear decreas car cultur recent studi impli american drive plain want licens studi year drive young peopl decreas percent rosenth par realli understand happen mayb afraid ticket parent allow pollut known know yes save environ hurt car busi pattern presist sociologist believ benefici implic carbon emiss environ transport second largest sourc america emiss power plant rosenth par yes increas better enivorn car road pollut sure hurt car industri peopl money buy car economi car busi ruin rebrand chang car cultur known commut technolog remind advantag limit car usag save time busi conserv resourc decreas car cultur road start think way stop use car benefit environ caus drive wors earth,0.562200956937799,0.43779904306220097,0
elector colleg number reason usual thought place fairest method vote presid elector colleg outcom elector vote like caus disput popular vote second avoid problem runoff elect elector colleg help balanc polit weight larg state popul need elector colleg creat problem outcom elector colleg vote like caus disput popular vote number elector vote candid usual exceed popular vote exampl obama receiv percent elector vote compar percent popular vote cast rodney state winnertakeal easier determin candid elector vote plural state tie elector vote possibl like total number vote base popular vote caus problem like deal runoff elect avoid elector colleg runoff elect elect caus candid receiv major vote given articl state nixon clinton percent plural popular vote win major elector colleg elector vote elector colleg clear win complic creat pressur runoff elect releiv pressur elector colleg final elector colleg help balanc weight larg state lose urg countri continu elector colleg better method elector colleg best right,0.42857142857142855,0.5714285714285714,0
beam flash smile camera mom iphon hand grip fourbythre inch squar plastic perspect synonym freedom moment kid dream lie bellydown kitchen floor push barbi jeep mother feet labor away stove stark scent garlic littl nose final got driver licens definit defin moment adolesc teenag refus acknowledg degrad qualiti drive limit car usag multitud benefit decreas air pollut improv health qualiti life world peopl new driver despis wake sever smog squint corral vehicl blur roadway rout school util vehicl ad problem smog form unaesthet air pollut caus greenhous gas emiss car tailpip unit state passeng car respons greenhous gas emiss sourc larg percentag emiss come ineffici energywast carbonspew process requir creat gasolin diesel fuel essenti emit larg greenhous gase produc fuel vehicl turn releas greenhous gase environment scienc student know better degrad result excess greenhous gase particl accumul atmospher light sun includ harm ultraviolet ray stay trap planet caus gradual rise averag temperatur process known global warm danger planet air pollut unapp visuali inhabit earth smog reach high level pari capit franc partial drive ban place citi purifi air day diminish number car road smog clear civilian continu daili activ sourc grotesqu imag associ smog harm pari economi tourist want view palac versaill tear eye beauti sting air pollut limit car usag varieti physic psycolog benefit improv health earth peopl exampl suburban communiti germani known vauban gone complet carfre vauban resid sold car far major enjoy benefit heidrun walker media trainer mother car tens said happier way sourc walker statement improv psycholog wellb reli car major transport decreas relianc motor vehicl improv physic health human person vehicl transport peopl walk jog bike skate various destin phenomenon occur annual bogota capit columbia year host day car columbian reli feet sprawl citi sourc physic activ walk varieti benefit includ increas cardiovascular health countri host event similar bogota day car emerg room clog arteri deal limit car usag pros includ decreas air pollut increas mental physic wellb world peopl time unlock car drive minut friend hous stop consid consequ action consid health planet tri walk instead,0.7046783625730995,0.29532163742690054,0
vote vote pretti big deal come year vote citizen voic vote method presid elect popular vote fine way peopl vote presid vote peopl right choos want right vote person popular fine popular vote presid method fair elector colleg vote method second popular vote presid complic elector colleg caus complic problem start popular vote presid fair elector colleg realli way cheat popular vote method peopl vote want presid peopl elect presid chosen way popular vote method fair candid spend littl time major state depend time state articl written bradford plumer elector colleg vote method candid spend time state know chanc win focus tight race swing state fair state abl candid serv countri like help countri happen candid bother state exampl state articl bradford plumer campaign seventeen state candid includ rhode island south carolina voter largest media market singl campaign earth peopl vote new presid absoloutley idea presid capabl help hurt countri popular vote presid complic unlik elector colleg complic problem big mess happen popular vote pretti straight forward simpl peopl vote want presid serv countri vote count vote new presid elector colleg tie occur state articl written bradford plumer elect thrown hous repres state deleg vote presid senat choos vicepresid state cast vote singl wyom repres voter say repres california repres million voter sure complic vote repres million voter popular vote method lot simpl requir step popular vote vote major vote winner simpl requir repres vote bunch peopl conclus popular vote method better fair peopl voic choos want anybodi want popular vote method lot complic elector colleg tie repres vote repres thousand peopl want specif candid presid vote joke taken joke person voic abl vote desir abl vote repres vote joke,0.3821428571428571,0.6178571428571429,0
elector colleg use easi vote accord thee articl thee elector colleg thee offic thee feder regist elector colleg process consist thee select elector thee meet thee elector theey vote presid vice presid thee count thee elector vote congress basic vote elector theen theey vote thee presid work fine chang reson peopl favor chang thee elector colleg popular vote thee articl thee bestlaid defens thee wrong bradford plumer ask voter control theeir elector vote answer true voter vote theier elector thee voter job vote thee theey believ choos thee right presid peopl need faith theier elector thee elector colleg chang popular vote theey vote thee presid faith make thee right decis theem theey basic elector anoth step elector colleg restor thee weight thee polit balanc theat larg state popul lose virtu thee malapportion thee senat decre thee constitut state thee articl reason despis metheod choos thee presid richard posner good point thee larger state attent thean thee smaller state come popular vote presidenti elect theey larger popul theem vote come popular vote theer time candid major cast vote thee elector colleg prevent theat problem nixon receiv percent plural vote thean thee otheer candid recev clear major vote thee popular vote clinton theey major thee elector colleg theer need runoff elect believ theat chang thee elector colleg popular vote thee way arevot work fine make larger state like texa impact thee elect theier popul thean smaller state like rhode island thee elector colleg prevent runoff elect theough believ thee elector colleg anachron theink theat thee elector colleg good way vote,0.4108527131782946,0.5891472868217054,0
offici elector colleg unfair outdat irrat best argument favor assert basi realiti argument direct elect spurious best hard say bob dole right abolish elector colleg indefens elector colleg bestlaid defens wrong support elector colleg understand elector honest peopl vote elector presidenti candid favor garente elector vote richard nixon jimmi carter bob dole chamber commerc aflcio time agre answer abolish elector colleg indefens elector colleg bestlaid defens wrong peopl want elimin elector colleg chang elect presid unit state elect popular vote public vote presidenti candid vote foist elector case tie hous repres thrown elect peopl proport repres furthermor vote elector vote presidenti candid voter control elector vote voter confus elector vote wrong candid indefens elector colleg bestlaid defens wrong process elector colleg faulti efficaci peopl constant deceiv vote presidenti candid shown true omit voter choos elector garente loyalti honesti fulfil peopl segregationist louisiana legislatur near succed replac democrat elector new elector oppos john kennedi popular vote kennedi actual gone kennedi indefens elector colleg bestlaid defens wrong decept defer evid clear elector colleg stabl foundat reli countri vein faithless elector occasion refus vote parti candid cast decid vote whomev indefens elector colleg bestlaid defens wrong defer inevit decept clear pellucid elector colleg trust peopl vote continu case tie elector vote hous repres respons choos presid vice presid method outrag elector colleg state cast vote singl repres wyom repres voter say repres california repres million voter indefens elector colleg bestlaid defens wrong world sensibl sane intelleg ubsurd represent planet earth inhabit claim intellectu given voter vote parti presid congress hous select hard expect reflect peopl elector tie unlik consid shift voter deadlock elect tie occur mere voter ohio voter hawaii vote way elect swing voter away castastroph indefens elector colleg bestlaid defens wrong peopl told vote make differ fals represent peopl continu say liar hole ship howcom elector colleg sunken major favor switch process elect presid unit state elect popular vote conclud transit elector colleg elect popular vote presid unit state best thing belov countri vote elector vote desir candid case tie hous represen unproport repres voic peopl voter allow vote repres defi deceiv vote incorrect indirect let peopl heard chant unicen let vote presid say peopl chosen peopl,0.4672131147540984,0.5327868852459017,0
follow idea inform passag set effect use car limit car use huge impact environ citi peopl limit car usag thing unit state work central america europ work limit car usag small issu global issu year seen effect global warm caus fossil fuel gas come car enorm impact world lime car usag remot import second articl pari ban drive smog paragraph thing say day nearrecord pollut say live today pari close record break pollut proud pollut pari famous citi citi love big citi pollut citi grow expand recent factori built car sold help limit car usag citi expand ad pollut exist coupl decad issu ignor come problem bad bad futur ignor like david goldberg say paragraph seven german suburb life goe car develop world war center car focus car health medicin cure ill car import yes make place easier quicker cost make thing easier jsut pollut caus usag health fewer fewer park year tax money road instead park mall open fast food place open big interst highway realli close natur pass tree near interst highway need tree order oxygen pollut slowli kill tree time left realiz late tri save tree limit car usag realli worri limit car usag pollut bad realli hear pollut stop realli got start limit car usag hope lower stop pollut start small instanc day allow drive car place fine drive like bogota colombia carfre day spin big hit bogota posit effect encourag cali valledupar colombian citi particip event,0.6058091286307054,0.39419087136929465,0
excit trip west coast california took summer place ive fantas varieti beauti surf beach ski mountain north land expect hustl bustl citi like miami overwhelm smog traffic pollut peopl view california air unfortun case car intens citi globe limit car usag great deal farther peopl actual know advantag limit car usag allow cleaner citi air pollut provid safeti pedestrian carus accord sourc carfre citi elizabeth rosenth state passeng car respons percent greenhous gas emiss europ percent carintens area unit state rosenth paragraph stat present problem commerci deliveri industri add figur limit car usag world popular peopl final come realiz devast effect greenhous gas emiss atmospher project place like franc colombia unit state countri globe make huge effort reduc car usag accord sourc rosenth work recent studi suggest american buy fewer car drive fewer licens year goe paragraph obvious car usag altogeth end limit great deal protect planet sustain human life furthermor limit use car area larg pedestrian popul new york citi ultim lead tragic car accid approxim car accid occur daili unit state probabl upward globe car accid lead caus death societi unfortun prevent driver given power wheel guard let rise cellphon text help situat good news program use worldwid sole purpos reduc greenhous gas emiss reduc car accid congest percent capit franc duffer paragraph sourc describ bogota car free day spread countri latinamerica intent reduc traffic allow safer passag pedestrian ultim import limit carusag world seen crucial start limit car usag reduc air pollut threat human day diminish car relat accid end trip california abl real beauti natur outsid citi got highway,0.6539923954372624,0.3460076045627376,0
know earth air pollut reason car limit car usag advanc slow air pollut save money safeti sit relax explain begin advantag limit car usag slow air pollut reason limit car usag slow air pollut passag say day nearrecord pollut pari enforc partial drive ban clear air global citi quot basic say air pollut pari terribl ban drive order air stabil limit car usag slow car pollut major fuel compani burn coal air limit car usag slow air pollut use bike walk bus ride skate board subway ect advantag limit car usag save money reason limit car usag save money passag say goal promot altern transport reduc smog violat face fine dont think want advantag limit car usag save money person car spend lot money gas car week year gas price rise final advantag limit car usag save money peopl drive awar ticket expens mantanac car like tire light oil ect limit car usag time spend final advantag limit car usag safeti reason lmite car usag rais safeti passag say pedestrian bicycl privat car commerci public transport traffic woven connect network save time conserv resous lower emiss improv safeti reason limit car usag bring safeti stope traffic jam drope percentag peopl die fron car accid final reason limit car usag bring safeti motorcyclist biker pedestrian hit car drunk driver street sum advantag limit car usag reason slow air pollut save money safeti told reason tell,0.4829059829059829,0.517094017094017,0
access need world today think need car current car big transport peopl major contribut negat environment impact declin citi public area transport contrari popular belief limit car usag benefici current world car free oper decreas number car street highway lead posit improv public space public transport environ automobil biggest ailment sustain healthi environ german suburb life goe car author elisabeth rosenth share stori vauban germani effort reduc greenhous gase atmospher passeng car respons percent greenhous gas emiss europ percent carintens area unit state impact gas emiss incred negat citi make environ unstabl unsaf larg number peopl number easili reduc fewer peopl chose reli car mode transport place pollut caus automobil high govern step assist manag citi space pari ban drive smog author robert duffer explain specif situat pari franc day nearrecord pollut pari enforc partial drive ban clear air global citi monday motorist evennumb licens plate order leav car home suffer euro fine appli oddnumb plate follow day effect temporari ban share congest capit franc fiveday intensifi smog easi small reduct vehicl creat signific chang reduct car lead develop carfre day spin big hit bogota andrew selski improv bogota colombia result car usag expan day car improv campaign began bogota mid seen construct mile bicycl path latin american citi accord mockus citi mayor park sport center bloom citi uneven pit sidewalk replac broad smooth sidewalk rushhour restrict dramat cut traffic new restaur upscal shop district crop citi beggin cater need use car negat impact citi street final recogn action improv aspect live road end car cultur elisabeth rosenth author discuss goal unit state major figur reduc total relianc car articl ford execut chairman ford motor compani share hope propos partner telecommun industri creat citi pedestrian bicycl privat car commer public transport traffic woven connect netowork save time conserv resourc lower emiss improv safeti strive make public space access choos concious method transport begin import car reduct reliant end car culutr elisabeth rosenth decreas number peopl licens car discuss america love affair vehicl cool adjust popul growth number mile driven unit state peak drop steadili accord analysi doug short advisor perspect invest reseach comapni articl disregard time use vehichl shown internet make telecommun possibl allow peopl feel connect drive meet friend renew center citi suburb appeal drawn epti nester likewis rise cellphon carpool app facilit flexibl commut arrang includ evolut share van servic work chang peopl stop car commut result recess reason resum habit peopl today access vehicl command differ resourc make constant use car unneccesari decreas usag relianc car import posit impact number car road continu global issu deterior environ communiti grow orient public space access signific number automobil road play huge role incit chang benefit wide array peopl way work time money communiti worldwid,0.6395604395604395,0.3604395604395605,0
aliv sure debat elector colleg chang elect popular vote age word fourteen year old mean state senat especi year legal allow vote sir hear believ elector colleg reason presid decid popular vote presid best countri second popular vote presid win win simpli region favorit start presid decid popular vote presid best thing countri state articl paragraph winnertakeal method award elector vote induc candid focus campaign effort tossup state know tossup state make final vote peopl state like pay close attent campaign inform popular vote age random pick winner let honest major eighteen year old vote friend famili vote candid repres group democrat republ peopl presid decid popular vote make uneduc decis candid studi choic elector colleg place second popular vote presid simpli win region favorit state articl paragraph candid region appeal unlik success presid paragraph state region elector vote elect presid presid decid popular vote imagin like rodney exampl solid region favorit south rodney knew incent campaign heavili south gain elector vote increas plurilati state knew win popular decid presid resid region feel like vote count presid regard say popular actual determin winner region vote certain presid feel like man run countri wasnt realli presid senat elector colleg stay problem exist peopl vote state elector vote presid state winnertakeal canid vote state win state elector let vote fair popular vote make vote unfair want presid cours view adress state second articl winnertakeal state candid spend time state know chanc win campaign seventeen state candid quot candid state know chanc win support chang elect popular vote reason presid chosen popular vote visit state tri win strong argument begin man visit state visit major posibl state vote end elector colleg major vote state count popular fourteen year old relat highschool student popular student school rude mean student popular nicest school presid chosen popular vote end worst thing happen countri conclus state senat think elector colleg best thing countri chang elect popular vote man woman best countri best man win region favorit hope sir letter account vote topic,0.41194029850746267,0.5880597014925373,0
limit car usag make healther environ safer pollut air make air better breath sure limit usag car effect peopl favor wether like constant breath pollut air realli bad major affect lung respotori limit car usag wouldent spend money gas oil car ect save money spent vehicl money insur spend money gass week dont wrong gas price gone happen money gas drive worth kill air environ live spend money gas better start imit car usag decid want whe drive thought pollut vehicl dish drive town probabl probabl think log till need text bet car pollut cross mind okay alot peopl think drive actual hard think abot unless news say air pollut bad start think car pollut ypu dont reals dont environ happen fast pace happen realli slow sudden plant start die realli fast peopl areal hard time breath probabl hospit lack oxygen imagin save money wouldent nice worri car paymeni gas alot peopl money alot nedd alot famili struggl make constant worri money pay gass vehicl work make money survi instead vehicl constant spend money gas walk took bike work imagin money save donig littl,0.5380434782608695,0.4619565217391305,0
rid elector colleg illog irrat elector colleg establish constitut father compromis congress peopl seen nondemocrat modern day elector elect presid peopl vote presidenti elect actual vote slate elector peopl say wish truth rare happen reason wori retain elector colleg despit nondemocrat certain outcom avoid runoff elect elector colleg restor weight polit balanc larg state disput outcom elector colleg possibl happen like disput popular vote paragraph mean win candid share elector vote power share popular vote elect exampl obama receiv elector vote compar popular vote cast rodney paragraph state award elector vote winnertakeal basi slight popular creat land slide state elector colleg avoid problem elect candid receiv major vote exampl clinton plural popular vote meant tie meant run elect elector colleg produc clear winner paragraph say argu elector colleg method select presid turn potenti voter candid hope carri state democrat texa exampl republican california paragraph mean vote count elector colleg restor weight polit balanc larg state popul exampl elect popular vote close florida obama got vote elector vote thing equal larg state attent presidenti candid campaign small state mean paragraph say elector colleg unfair voter winnter state soend time state know chanc win wast time money focus swing state elector colleg method select presid caus potenti voter vote anymor doesnt count voter vote swing nation elect voter presidenti elect peopl want express polit prefer peopl think singl vote decid elect paragaph let elector colleg decid run countri peopl,0.4978902953586498,0.5021097046413502,0
anachron elector colleg unfair repres voter possibl lead catastroph simpler solut elect popular vote voter state matter elector colleg discount voter opinion argument popular vote illog inconsequenti nation pay heed biggest obvious problem current elector colleg unfair repres voter state exampl unfair voter propag express defens elector colleg reason despis method choos presid richard posner state elect rodney obama florida gave elector vote obama percent vote method complet exlud opinion minor percent peopl florida vote obama got say taken away opinion longer matter elect elector given obama small major second unfair voter attent taken away voter swing state articl written bradford plumer indefens elector colleg bestlaid defens wrong said elect seventeen state got attent candid whatsoev undeserv attent swing state decid elect outdat elector colleg popular vote institut attent given voter state equal vote state matter problem elector colleg possibl outshin unfair potenti catastroph bring state indefens elector colleg bestlaid defens wrong bradford plumer elector present state accord popular vote oblig vote candid said rare occurac singl elector betray parti caus misrepresent million american possibl disast tie vote elector colleg situat explain articl caus vast unfair elect incompar unfair normal horribl consist state vote presid consid state time popul mean million million peopl say coupl thousand injustic unthink societi stop institut popular vote argument popular vote present defens elector colleg reason despis method choos presid richard posner unrealist unsupport insignific argument present certainti outcom say disput popular vote common provid evid support claim invalid articl second argument state candid incent stay region popular vote implement entir argument reli fact elector region order elect presid true matter true popul region overwhelm popul advantag popul matter popular vote argument illog state elector colleg tendenc caus swing state matter actual good thing increas educ popul state increas attent candid educ decid vote make accur parochi shortsight viewpoint consid fact popular vote make candid pay attent popul make voter educ elit educ aristocraci swing state articl fourth argument possibl delud state larg state attent elector colleg balanc fact state huge vari popul exact thing happen popular vote state larger popul candid need larger popul elect popular vote elector colleg instanc chang mean argument lead argument present defens elector colleg reason despis method choos presid richard posner merit fifth popular vote lead possibl complic runoff elect disadvantag popular vote believ vast unfair avert disast worth cost slight complex runoff elect support elector colleg reli unrealist insignific evid evid easili refut outwiegh strong evid oppos support elector colleg support unfair catastroph reason person intellig idea make need popular vote irrefut,0.41745283018867924,0.5825471698113207,0
unit state known life liberti pursuit happi known differ freedom avail fair govern elector colleg state choos repres vote presid past big debat process fair elector colleg fair trustworthi reason imagin pick repres said vote person want presid sad end chang mind end presid like believ voter total control elector vote sound fair allow vote peopl abl ensur vote count person want candid base multipl poll presid popular vote lost elector vote mean candid chosen peopl presid father fought hard right right fair vote problem unfair vote sound imposs tie presidenti elect happen past vote close coupl thousand separ victor loser happen vote came tie elect presid sure peopl argu elector colleg fix problem believ peopl make decis elector colleg process like tie person vote way equival peopl vote way elector colleg elector reciev reward candid win peopl state countri support elector help make decis deserv recognit elector colleg fair trustworthi process american control candid elector choos vote better chanc catastroph tie america fair peopl opportun deserv let american chanc fair vote,0.5348837209302325,0.4651162790697675,0
wonder happen use car mean transport air pollut kill atmospher wast valuabl resourc futur place breath air mask head smog green limit car tremend idea communiti planet various reason smog atmospher greener communiti benefici way transport green start smog main disadvantag heavili popul area use car frequent smog car emit gase tailpip trap atmospher caus peopl problem breath articl citi pari franc said ban car smog atmospher hit near record air pollut stop peopl form use car certain day clear smog atmospher day period intensifi smog actual rival place beij china known pollut citi world smog clear rescind ban car usag place use car addit citi world creat new communiti allow use car vauban germani resid set use car everyday life percent peopl car percent sold car communiti car tens happier way said heidrum walter resid citi place world like bogota colombia program use car life life car good life communiti end transport peopl new way transport newer way transport stare new york bikeshar program skyrocket car pool car van use car effici peopl unit state use idea everyday life sutdi shown like driver liscens car world better place car usag summer limit car usag extrodinari idea make world better place ceas air pollut smog make greener communiti make effic way transport,0.5188679245283019,0.4811320754716981,0
develop world war center car chang goldberg offici transport america grow coalit promot car free communiti said world chang better machin man creat world chang invent time come throne car reason car let germani come faster peopl think idea smart plan hold experiment town built vauban place car thing past peopl everyday drive school work walk bicycl tram town suburb smart plan revolutionari build town depend drive vaughn famili car happier everyday anxieti drive motor engin car everyday sold car small town vauban car free suburb town grow trend europ unit state nation effort make citi town suburb denser far milk egg global warn huge fight make earth home better healthier generat generat come car emit gas emiss make greenhous gase environ percent carintens area unit state world franc pari heavi smog decid partial ban drive make number licens plate drive fear fine congest went experi blame smog diesel fuel use car fact tax polici favor diesel fuel gasolin pari smog typic capit decreas congest citiy enorm victori decid odd number licens car car cultur enorm effect everyday live citizen world unit state recent studi suggest american buy fewer car drive fewer licens year goe america car cultur turn number place world histori planet world chang innvent peopl want greener earth benifit car everybodi know stress car matter help car insur life insur car payment car danger associ car stress plus anxieti come car outweight pros pros enorm effect peopl chang percentil teenag young adult drope fold renew licens new trend peopl longer car licens peopl planet earth understand pros car benifit dive make chang world greatest innvent step throne,0.6111111111111112,0.38888888888888884,0
order dramat reduc greenhous gase new fad introduc world fad way make world carfre carreduc sound shock complic implement believ communiti citi improv decreas greenhous gase car let vauban germani upscal fulli function experiment german suburb outskirt freiburg car street park driveway home garag vauban main form transport public tram run downtown freiburg heidrun walter media trainer live vauban kid mrs walter state happier way complet vauban exampl grow european unit state trend separ auto usag suburban life resid vauban need walk distanc away communiti built rectangular squar mile store main street greenhous gase europ contribut percent emiss unit state respons percent emiss peopl number meaningless peopl pari number clear smog cover street pari hit nearrecord pollut rate caus partial drive ban place partic drive ban pari follow monday motorist evennumb licens plate order use car forc pay fine tuesday instruct place oddnumb plate ban continu week outrag driver public transit free charg monday friday help driver restrict nation day car bogota columbia way incorper car limit million columbian particip altern way work bogota total million citizen promot use altern transport reduc smog despit gray cloud random spurt rain mayor bogota antana mockus said rain stop peopl particip time previous nation day car columbian citi cali valledupar join event peopl generat revolutionari chang cross border said enriqu rera mayor asuncin paraguay day car columbia rushhour restrict smooth sidewalk crop new restur upscal shop district citi creativ function way cut use car weather offer new way complic life vauban germani limit number car drive certain day pari franc creat nation holiday encourag peopl altern way transport like bogoata columbia clear peopl place readi make chang cut greenhous gase unit state shown cutback number vehicl licens issu fact young peopl drive decreas percent ultim goal entir world conserv resourc lower emiss rate harm greenhous gase improv safeti rate citi communiti goal doubt reachabl,0.6302250803858521,0.3697749196141479,0
advantag limit car usag reduc greenhous gase lower stress level peopl think drive young peopl decreas drive overal limit car usag help fellow citizen limit car usag wil reduc greenhous gase sourc passag state passeng car respons percent greenhous gas emiss europ percent car intens area unit state limit car usag help reduc greenhous gase help reduc air pollut air pollut clean atmospher furthermor limit car usag benefit environ limit car usag lower stress level peopl think drive everyday peopl plan drive peopl plan drive stress think traffic road close sourc passag state rushhour restrict dramat cut traffic furthermor limit car usag limit stress level peopl think drive limit car usag decreas young peopl drive sourc passag state larg drop percentag yearold licens studi sourc drive young peopl decreas percent young peopl drive accid occur overal limit car usag young driver injur way limit car usag help fellow citizen general reduc greenhous gase lower stress level peopl think drive limit car usag decreas young peopl drive furthermor limit car usag help citizen,0.3488372093023256,0.6511627906976745,0
